administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,administrative_area_level_4,bus_station,co_cnes,country,establishment,floor,hospital,lat,lat_google,lng,lng_google,locality,location_type,neighborhood,political,postal_code,postal_code_suffix,premise,route,street_number,subpremise
São Paulo,Piratininga,,,,2791757.0,Brazil,,,SANTA CASA DE PIRATININGA,-22.412941600000003,,-49.1321753,,,ROOFTOP,,Centro,17490-000,,,Rua Anchieta,102,
São Paulo,Cotia,,,,2792141.0,Brazil,,,HOSPITAL REGIONAL DE COTIA,-23.6089894,,-46.919880600000006,,,ROOFTOP,,Jardim Monte Santo,06717-200,,,Avenida Doutor Odair Pacheco Pedroso,171,
São Paulo,Carapicuíba,,,,2792168.0,Brazil,,,HOSPITAL GERAL DE CARAPICUIBA,-23.5340247,,-46.8305217,,,ROOFTOP,,Parque Jose Alexandre,06321-665,,,Rua da Pedreira,95,
São Paulo,Itapecerica da Serra,,,,2792176.0,Brazil,,,HOSPITAL GERAL DE ITAPECERICA DA SERRA,-23.700598,,-46.84801119999999,,,ROOFTOP,,Embu Mirim,06854-000,,,Avenida Guacy Fernandes Domingues,200,
São Paulo,Itirapina,,,,2798239.0,Brazil,,,HOSPITAL SAO JOSE ITIRAPINA,-22.249813,,-47.822430100000005,,,ROOFTOP,,Vila Cianeli,13530-000,,,Avenida Nove,709,
São Paulo,São José do Rio Preto,,,,2798298.0,Brazil,,,SANTA CASA DE MISERICORDIA DE SAO JOSE DO RIO PRETO,-20.8037978,,-49.3866618,,,ROOFTOP,,Boa Vista,15025-500,,,Rua Fritz Jacobs,1236,
São Paulo,Diadema,,,,2801051.0,Brazil,,,PRONTO SOCORRO CENTRAL DE DIADEMA,-23.686289600000002,,-46.6170126,,,ROOFTOP,,Centro,09911-190,,,Rua Tiradentes,100,
São Paulo,São Paulo,,,,2812703.0,Brazil,,,FUNDACAO FACULDADE DE MEDICINAHCFMUSP INST DE PSIQUIATRIA SP,-23.5574155,,-46.6661759,,,ROOFTOP,,Pinheiros,05401-000,,,Avenida Rebouças,381,
São Paulo,São Paulo,,,,3001466.0,Brazil,,,CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO,-23.5092082,,-46.6191949,,,ROOFTOP,,Carandiru,02028-000,,,Rua Dom José Maurício,15,
São Paulo,São Paulo,,,,3012212.0,Brazil,,,HU HOSPITAL UNIVERSITARIO,-23.5650797,,-46.7406904,,,ROOFTOP,,Butantã,05508-000,,,Avenida Professor Lineu Prestes,2565,
São Paulo,São Vicente,,,,3021378.0,Brazil,,,HOSPITAL MUNICIPAL DE SAO VICENTE,-23.9644989,,-46.38731129999999,,,ROOFTOP,,Centro,11310-421,,,Rua Ipiranga,353,
São Paulo,Francisco Morato,,,,3028399.0,Brazil,,,HOSPITAL ESTADUAL PROF CARLOS DA SILVA LACAZ FCO MORATO,-23.283681,,-46.7476531,,,ROOFTOP,,Belem Estacao,07901-155,,,Rodovia Manoel Silvério Pinto,125,
São Paulo,Taubaté,,,,3126838.0,Brazil,,,HOSPITAL REGIONAL DO VALE DO PARAIBA,-23.029438,,-45.5666919,,,ROOFTOP,,Jardim das Nações,12030-180,,,Avenida Tiradentes,280,
São Paulo,Itapetininga,,,,3139050.0,Brazil,,,HOSPITAL DR LEO ORSI BERNARDES ITAPETININGA,-23.584582,,-48.045168200000006,,,ROOFTOP,,Centro,18200-075,,,Rua Padre Albuquerque,245,
São Paulo,São Paulo,,,,3212130.0,Brazil,,,HOSP MUN VER JOSE STOROPOLLI,-23.5220191,,-46.5621399,,,ROOFTOP,,Parque Novo Mundo,02181-160,,,Rua Francisco Fanganiello,127,
São Paulo,São Bernardo do Campo,,,,3223728.0,Brazil,,,SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO,-23.7157535,,-46.5744694,,,ROOFTOP,,Assunção,09860-214,,,Avenida Robert Kennedy,2900,
São Paulo,Ribeirão Preto,,,,3314766.0,Brazil,,,HOSPITAL ELECTRO BONINI RIBEIRAO PRETO,-21.2006609,,-47.779931899999994,,,ROOFTOP,,Ribeirânia,14091,,,Marginal da Avenida Leão XIII,1000,
São Paulo,São Roque,,,,3539113.0,Brazil,,,HOSPITAL DE SAO ROQUE,-23.537508,,-47.1384186,,,ROOFTOP,,Vila Marques,18135-370,,,Rua Santa Isabel,186,
São Paulo,São José dos Campos,,,,3708608.0,Brazil,,,UPA EUGENIO DE MELO,-23.1372607,,-45.7836907,,,ROOFTOP,,Eugênio de Melo,12247-190,,,Rua General Eugênio de Augusto Melo,101,
São Paulo,São Paulo,,,,3753433.0,Brazil,,,HOSPITAL LEONOR MENDES DE BARROS,-23.535934,,-46.588712,,,ROOFTOP,,Belenzinho,03064-000,,,Avenida Celso Garcia,2477,
São Paulo,Salto,,,,3774554.0,Brazil,,,HOSPITAL E MATERNIDADE MUNICIPAL N S DO MONTE SERRAT,-23.190538399999998,,-47.3120585,,,ROOFTOP,,Jardim Celani,13326-110,,,Rua Europa,345-419,
São Paulo,Osasco,,,,3825752.0,Brazil,,,PRONTO SOCORRO PESTANA P S ANDRE SACCO,-23.5419087,,-46.8010335,,,ROOFTOP,,Pestana,06132-000,,,Avenida General Pedro Pinho,1250,
São Paulo,Osasco,,,,3828107.0,Brazil,,,PRONTO SOCORRO DR OSMAR MESQUITA,-23.4985537,,-46.79322029999999,,,ROOFTOP,,Helena Maria,06132-000,,,Rua Maria Carvalho de Lima,363,
São Paulo,Várzea Paulista,,,,3949621.0,Brazil,,,HOSPITAL MUNICIPAL DR AUCIPIO DA SILVA OLIVEIRA JUNIOR,-23.212152800000002,,-46.8307939,,,GEOMETRIC_CENTER,,Vila Sao Jose,13224-265,,,,,
São Paulo,Carapicuíba,,,,4047613.0,Brazil,,,PRONTO SOCORRO DA VILA DIRCE,-23.5530431,,-46.836377299999995,,,ROOFTOP,,Vila Dirce,06382-260,,,Estrada Ernestina Vieira,70,
State of São Paulo,Diadema,,,,4047966.0,Brazil,,,HOSPITAL INFANTIL DE DIADEMA,-23.6816587,,-46.6203412,,Diadema,APPROXIMATE,,,,,,,,
State of São Paulo,Juquitiba,,,,4048660.0,Brazil,,,UMS DE JUQUITIBA,-23.928915399999998,,-47.07149219999999,,Juquitiba,APPROXIMATE,,,06950-000,,,,,
São Paulo,Ourinhos,,,,4049020.0,Brazil,,,SANTA CASA DE OURINHOS,-22.983900100000003,,-49.863721999999996,,,ROOFTOP,,Vila Moraes,19900-241,,,Rua Dom Pedro I,716,
São Paulo,Sorocaba,,,,5033543.0,Brazil,,,CASA TRANSITORIA ANDRE LUIZ,-23.5173199,,-47.486320899999996,,,ROOFTOP,,Jardim Europa,18045-000,,,Avenida Américo de Carvalho,379,
São Paulo,Marília,,,,5170958.0,Brazil,,,INSTITUTO DE OLHOS DE MARILIA,-22.227319,,-49.951271000000006,,,ROOFTOP,,Boa Vista,17501-530,,,Rua Akira Nagasse,151,
São Paulo,Guarulhos,,,,5200105.0,Brazil,,,HOSPITAL MUNICIPAL PIMENTAS BONSUCESSO MANUEL DE PAIVA,-23.4399176,,-46.4095042,,,ROOFTOP,,Parque das Nacoes,07243-550,,,Rua São José do Paraíso,100,
São Paulo,Atibaia,,,,5366828.0,Brazil,,,SANTA CASA DE ATIBAIA,-23.1144454,,-46.5499755,,,ROOFTOP,,Centro,12940-622,,,Praça Miguel Vairo,104,
São Paulo,São Paulo,,,,5420938.0,Brazil,,,HOSP MUN CARMEN PRUDENTE,-23.5974535,,-46.4038209,,,ROOFTOP,,CENTRO,08471-000,,,Avenida dos Metalúrgicos,1797,
São Paulo,São Paulo,,,,5437156.0,Brazil,,,HOSPITAL LOCAL DE SAPOPEMBA,-23.610755100000002,,-46.4929158,,,ROOFTOP,,Vila Sapopemba,03975-130,,,Rua Manuel França dos Santos,174,
São Paulo,São Paulo,,,,5451612.0,Brazil,,,INSTITUTO DE REABILITACAO LUCY MONTORO,-23.5930062,,-46.6287751,,,ROOFTOP,,Jardim Vila Mariana,04101-300,,,Rua Domingo de Soto,100,
São Paulo,Pedreira,,,,5466601.0,Brazil,,,CONSAUDE PEDREIRA,-22.7417906,,-46.8953534,,,ROOFTOP,,Vila Canesso,13920-000,,,Rua Henriqueta R Canesso,161,
São Paulo,São Bernardo do Campo,,,,5472040.0,Brazil,,,PRONTO SOCORRO ALVARENGA,-23.7422114,,-46.6029952,,,GEOMETRIC_CENTER,,,,,,Estrada dos Alvarengas,,
São Paulo,Panorama,,,,5674042.0,Brazil,,,PRONTO ATENDIMENTO PAULICEIA,-21.3608332,,-51.8589073,,,ROOFTOP,,Centro,17980-000,,,Rua Manoel Fernandes da Cunha,512,
São Paulo,São Bernardo do Campo,,,,5674050.0,Brazil,,,PRONTO ATENDIMENTO DEMARCHI,-23.7447521,,-46.564425899999996,,,ROOFTOP,,Demarchi,09820-340,,,Rua Valdomiro Luís,303,
São Paulo,São Bernardo do Campo,,,,5674085.0,Brazil,,,PRONTO ATENDIMENTO SILVINA,-23.7272123,,-46.548604499999996,,,ROOFTOP,,Ferrazópolis,09790-400,,,Avenida Doutor José Fornari,509,
São Paulo,São Paulo,,,,5718368.0,Brazil,,,HOSP MUN M BOI MIRIM,-23.6922065,,-46.7755813,,,ROOFTOP,,Jardim Copacabana,04849-030,,,Estrada do M'Boi Mirim,5302,
São Paulo,Diadema,,,,5851084.0,Brazil,,,QUARTEIRAO DA SAUDE,-23.6860757,,-46.617227,,,ROOFTOP,,Centro,09911-160,,,Avenida Antônio Piranga,700,
São Paulo,Marília,,,,5860490.0,Brazil,,,HOSPITAL UNIVERSITARIO DE MARILIA,-22.2381509,,-49.9665431,,,ROOFTOP,,Jardim Sao Gabriel,17525-160,,,Rua Doutor Próspero Cecílio Coimbra,80,
State of São Paulo,Ribeirão Preto,,Conquista,,5887623.0,Brazil,,,HOSPITAL ESTADUAL DE RIB PRETO DR CARLOS EDUARDO MARTINELLI,-21.1704008,,-47.81032379999999,,Ribeirao Preto,APPROXIMATE,,,,,,,,
São Paulo,Osasco,,,,5932696.0,Brazil,,,PS FENELON GUEDES PEREIRA,-23.513787,,-46.764427000000005,,,ROOFTOP,,Ayrosa,06283-110,,,Rua José Anacleto da Silva,276,
São Paulo,São Caetano do Sul,,,,5935857.0,Brazil,,,HOSPITAL MUNICIPAL DE EMERGENCIAS ALBERT SABIN,-23.617570999999998,,-46.556677,,,ROOFTOP,,Santa Paula,09551-340,,,Rua Aurélia,257,
São Paulo,Santo André,,,,6020917.0,Brazil,,,HOSPITAL DA MULHER MARIA JOSE DOS SANTOS STEIN,-23.635166199999997,,-46.49938849999999,,,ROOFTOP,,Parque Novo Oratório,09270-410,,,Rua América do Sul,285,
São Paulo,Taboão da Serra,,,,6024688.0,Brazil,,,PSI PRONTO SOCORRO INFANTIL DE TABOAO DA SERRA,-23.638973999999997,,-46.804841700000004,,,ROOFTOP,,Jardim Santo Onofre,06785-070,,,Rua Marechal Artur da Costa e Silva,85,
São Paulo,Campinas,,,,6053858.0,Brazil,,,COMPLEXO HOSPITALAR PREFEITO EDIVALDO ORSI,-22.963281600000002,,-47.1347658,,,ROOFTOP,,Chácara São José,13060-646,,,Avenida Ruy Rodrigues,3434,
São Paulo,Barueri,,,,6095666.0,Brazil,,,HOSPITAL MUNICIPAL DE BARUERI DR FRANCISCO MORAN,-23.496969600000003,,-46.8720315,,,ROOFTOP,,Jardim Barueri,06463-320,,,Rua Ângela Mirella,354,
São Paulo,São Paulo,,,,6123740.0,Brazil,,,INSTITUTO DO CANCER DO ESTADO DE SAO PAULO,-23.556040300000003,,-46.668122499999996,,,ROOFTOP,,Cerqueira César,01246-000,,,Avenida Doutor Arnaldo,251,
São Paulo,São Paulo,,,,6135749.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA MOOCA,-23.5709185,,-46.5755302,,,ROOFTOP,,Alto da Mooca,03192-060,,,Rua Farol Paulistano,410,
São Paulo,São Paulo,,,,6136028.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA ITAIM PAULISTA,-23.4889421,,-46.3859046,,,ROOFTOP,,Itaim Paulista,08115-100,,,Avenida Marechal Tito,6577,
São Paulo,Américo Brasiliense,,,,6164366.0,Brazil,,,HOSPITAL ESTADUAL AMERICO BRASILIENSE,-21.741119100000002,,-48.1220268,,,ROOFTOP,,Jardim Vista Alegre,14820-000,,,Alameda Aldo Lupo,1260,
São Paulo,Santa Bárbara d'Oeste,,,,6212581.0,Brazil,,,AME AMBULATORIO MED DE ESPECIALIDADES STA BARBARA DOESTE,-22.7476628,,-47.3761956,,,ROOFTOP,,Jardim Esmeralda,13454-026,,,Rua da Seda,250,
São Paulo,Caraguatatuba,,,,6233848.0,Brazil,,,AME AMBULATORIO MEDICO DE ESPECIALIDADES DE CARAGUATATUBA,-23.626791100000002,,-45.427162599999996,,,GEOMETRIC_CENTER,,Indaiá,11660,,,,,
São Paulo,São José do Rio Preto,,,,6236596.0,Brazil,,,HOSPITAL ESTADUAL JOAO PAULO II SAO JOSE DO RIO PRETO,-20.806877,,-49.35964449999999,,,ROOFTOP,,Jardim Fuscaldo,15061-060,,,Avenida Lino José de Seixas,1455,
São Paulo,Piracicaba,,,,6284582.0,Brazil,,,AME PIRACICABA DR OSWALDO CAMBIAGHI,-22.7347504,,-47.6426705,,,ROOFTOP,,Jardim Elite,13419-311,,,Rua Riachuelo,1850,
São Paulo,Barretos,,,,6289304.0,Brazil,,,AME AMBULATORIO MEDICO DE ESPECIALIDADES BARRETOS,-20.5741427,,-48.587351500000004,,,ROOFTOP,,Aeroporto,14785-000,,,Avenida Loja Maçônica Renovadora,105,
São Paulo,São Paulo,,,,6391869.0,Brazil,,,HOSP DIA DA RHC SAO MATEUS DR HENRIQUE C GONCALVES,-23.5877109,,-46.4920295,,,ROOFTOP,,Jardim Tiete,03947-030,,,Rua Augusto Ferreira Ramos,9,
São Paulo,Conchas,,,,6421822.0,Brazil,,,HOSPITAL DE CONCHAS,-23.0181824,,-48.01144060000001,,,ROOFTOP,,Centro,18570-000,,,Rua Alexandre José,87,
São Paulo,Conchas,,,,6921795.0,Brazil,,,HOSPITAL DE CONCHAS,-23.0181824,,-48.01144060000001,,,ROOFTOP,,Centro,18570-000,,,Rua Alexandre José,87,
São Paulo,Arujá,,,,6451098.0,Brazil,,,HOSPITAL DALILA FERREIRA BARBOSA,-23.3923472,,-46.314725700000004,,,ROOFTOP,,Jardim Renata,07432-575,,,Rua Diomar Fernandes Negretti,400,
São Paulo,Queluz,,,,6452302.0,Brazil,,,SANTA CASA DE QUELUZ,-22.5384729,,-44.772895399999996,,,ROOFTOP,,,12800-000,,,Rua Nossa Senhora de Fátima,65,
São Paulo,São Paulo,,,,6479200.0,Brazil,,,AME DR LUIZ ROBERTO BARRADAS BARATA SAO PAULO,-23.6099997,,-46.589765899999996,,,ROOFTOP,,Cidade Nova Heliópolis,04230-000,,,Avenida Almirante Delamare,1534,
São Paulo,São Bernardo do Campo,,,,6535798.0,Brazil,,,UPA DEMARCHI BATISTINI,-23.7447521,,-46.564425899999996,,,ROOFTOP,,Demarchi,09820-340,,,Rua Valdomiro Luís,303,
São Paulo,Paranapanema,,,,6603378.0,Brazil,,,HOSPITAL MUNICIPAL LEONARDUS VAN MELLIS,-23.3871632,,-48.72694449999999,,,ROOFTOP,,Centro,18720-000,,,Rua Urias Domingues Leite,s/n,
São Paulo,São Bernardo do Campo,,,,6607667.0,Brazil,,,UPA UNIAO ALVARENGA,-23.740817,,-46.598149,,,ROOFTOP,,Alvarenga,09850-550,,,Estrada dos Alvarengas,5779,
São Paulo,São Bernardo do Campo,,,,6650864.0,Brazil,,,UPA RIACHO GRANDE,-23.781973999999998,,-46.52987589999999,,,ROOFTOP,,Rio Grande,09830-291,,,Rua Marcílio Conrado,333,
São Paulo,Santo André,,,,6655416.0,Brazil,,,AME SANTO ANDRE DR NEWTON DA COSTA BRANDAO,-23.6914348,,-46.50773419999999,,,ROOFTOP,,Vila America,09110-305,,,Avenida Capitão Mário Toledo de Camargo,3330,
São Paulo,Franca,,,,6669727.0,Brazil,,,AME AMBULATORIO MEDICO DE ESPECIALIDADES DE FRANCA,-20.5407701,,-47.4034416,,,ROOFTOP,,Centro,14400-350,,,Rua Doutor Alcindo Ribeiro Conrado,1395,
São Paulo,Suzano,,,,6719287.0,Brazil,,,SANTA CASA DE SUZANO UNIDADE II,-23.5524383,,-46.3073924,,,ROOFTOP,,Vila Figueira,08676-000,,,Avenida Antônio Marques Figueira,1861,
São Paulo,Caieiras,,,,6817203.0,Brazil,,,HOSPITAL DE CLINICAS CAIEIRAS,-23.3619795,,-46.7440674,,,ROOFTOP,,Centro,07700-135,,,Rua Ambrosina do Carmo Buonaguide,204,
São Paulo,São Bernardo do Campo,,,,6821197.0,Brazil,,,UPA PAULICEIA TABOAO,-23.670926100000003,,-46.5830719,,,ROOFTOP,,Paulicéia,09692-060,,,Rua Pedro de Tolêdo,326,
São Paulo,São Bernardo do Campo,,,,6844596.0,Brazil,,,UPA BAETA NEVES,-23.6998662,,-46.543842100000006,,,ROOFTOP,,Baeta Neves,09760-001,,,Rua dos Vianas,933,
São Paulo,São Paulo,,,,6891411.0,Brazil,,,IBCC UNIDADE JACANA,-23.470591199999998,,-46.587121200000006,,,ROOFTOP,,Vila Constança,02272-000,,,Rua Roque de Paula Monteiro,245,
São Paulo,Mauá,,,,6919456.0,Brazil,,,UPA ZAIRA,-23.6548915,,-46.448050200000004,,,ROOFTOP,,Vila Magini,09320-796,,,Avenida Washington Luiz,1952,
São Paulo,São Caetano do Sul,,,,6938361.0,Brazil,,,UNIDADE HOSPITALAR MUNICIPAL DE SAO CAETANO DO SUL,-23.617570999999998,,-46.556677,,,ROOFTOP,,Santa Paula,09551-340,,,Rua Aurélia,257,
São Paulo,Araraquara,,,,6943284.0,Brazil,,,MATERNIDADE GOTA DE LEITE DE ARARAQUARA,-21.793868399999997,,-48.17883629999999,,,ROOFTOP,,,14801-340,,,Rua Carlos Gomes,1610,
São Paulo,Mauá,,,,6950043.0,Brazil,,,UPA VILA ASSIS,-23.686858899999997,,-46.4600499,,,ROOFTOP,,Vila Assis Brasil,09370-670,,,Avenida Dom José Gaspar,2190,
São Paulo,São Vicente,,,,6966594.0,Brazil,,,HOSPITAL E MATERNIDADE MUNICIPAL DE SAO VICENTE,-23.964443399999997,,-46.3871385,,,ROOFTOP,,Centro,11310-420,,,Rua Ipiranga,370,
São Paulo,São Paulo,,,,6984649.0,Brazil,,,BP HOSPITAL FILANTROPICO,-23.5293447,,-46.5496954,,,ROOFTOP,,Penha de França,03632-040,,,Rua General Sócrates,nº 145,
São Paulo,Jundiaí,,,,6992560.0,Brazil,,,AME AMBULATORIO MEDICO DE ESPECIALIDADES JUNDIAI,-23.1848009,,-46.8857734,,,ROOFTOP,,Centro,13201-000,,,Rua Rangel Pestana,531,
São Paulo,São Paulo,,,,6998178.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA CAMPO LIMPO,-23.6315871,,-46.76604380000001,,,ROOFTOP,,Jardim Martinica,05760-140,,,Avenida Amadeu da Silva Samelo,423,
São Paulo,São Paulo,,,,6998194.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA LAPA,-23.5242398,,-46.7012527,,,ROOFTOP,,Vila Romana,05041-000,,,Rua Catão,380,
São Paulo,Santos,,,,6998704.0,Brazil,,,COMPLEXO HOSPITALAR DOS ESTIVADORES,-23.951412899999998,,-46.322084000000004,,,ROOFTOP,,Encruzilhada,11045-910,,,Avenida Conselheiro Nébias,401,
São Paulo,São Paulo,,,,7019076.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA BRASILANDIA FO,-23.4734032,,-46.6840088,,,ROOFTOP,,Jardim do Tiro,02842-260,,,Rua Rui de Morais Apocalipse,2,
São Paulo,Santo André,,,,7021461.0,Brazil,,,UPA SACADURA CABRAL,-23.6564836,,-46.55779949999999,,,ROOFTOP,,Vila Sacadura Cabral,09061-260,,,Rua Lauro Müler,354,
São Paulo,São Bernardo do Campo,,,,7030878.0,Brazil,,,UPA RUDGE RAMOS,-23.6553785,,-46.5742749,,,ROOFTOP,,Rudge Ramos,09624-070,,,Rua Ângela Tomé,256,
São Paulo,Santo André,,,,7047517.0,Brazil,,,UPA JARDIM SANTO ANDRE,-23.7072412,,-46.4957348,,,ROOFTOP,,Jardim Santo André,09132-150,,,Rua Tom Jobim,396,
São Paulo,São Bernardo do Campo,,,,7053835.0,Brazil,,,UPA ALVES DIAS ASSUNCAO,-23.724438,,-46.5770485,,,ROOFTOP,,Jardim Colonial,09850-305,,,Avenida Humberto de Alencar Castelo Branco,4169,
São Paulo,Jales,,,,7066376.0,Brazil,,,HOSPITAL DE AMOR JALES,-20.2617243,,-50.5578328,,,ROOFTOP,,Vila Maria,15706-396,,,Avenida Francisco Jalles,3737,
São Paulo,São Bernardo do Campo,,,,7169310.0,Brazil,,,UPA SILVINA,-23.7272123,,-46.548604499999996,,,ROOFTOP,,Ferrazópolis,09790-400,,,Avenida Doutor José Fornari,509,
São Paulo,Ourinhos,,,,7188676.0,Brazil,,,AME AMBULATORIO MEDICO DE ESPECIALIDADES DE OURINHOS,-22.94925,,-49.8969572,,,ROOFTOP,,Jardim das Paineiras,19910-206,,,Avenida Vitalina Marcusso,1550,
São Paulo,São Bernardo do Campo,,,,7228163.0,Brazil,,,PRONTO SOCORRO CENTRAL,-23.7154563,,-46.5556394,,,ROOFTOP,,Centro,09720-375,,,Rua Secondo Modolin,490,
São Paulo,São Miguel Arcanjo,,,,7320175.0,Brazil,,,HOSPITAL SAO MIGUEL ARCANJO,-23.8734668,,-47.999502299999996,,,ROOFTOP,,Centro,18230-000,,,Rua Tadashi Takenaka,100,
São Paulo,Sorocaba,,,,7327021.0,Brazil,,,HOSPITAL OFTALMOLOGICO SOROCABA UNID OTORRINOLARINGOLOGIA,-23.5154692,,-47.4601693,,,ROOFTOP,,Jardim Emilia,18031-060,,,Praça Nabek Shiroma,210,
São Paulo,São Vicente,,,,7371349.0,Brazil,,,HOSPITAL DR OLAVO HORNEAUX DE MOURA SAO VICENTE,-23.949934699999996,,-46.4597761,,,ROOFTOP,,Conjunto Residencial Humaitá,11349-000,,,R. Alfredo Shamas,s/nº,
São Paulo,São Bernardo do Campo,,,,7373465.0,Brazil,,,HOSPITAL DE CLINICAS MUNICIPAL,-23.7330826,,-46.5785008,,,ROOFTOP,,Assunção,09850-550,,,Estrada dos Alvarengas,1001,
São Paulo,São Paulo,,,,7378394.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA M BOI MIRIM II,-23.666375100000003,,-46.7363112,,,ROOFTOP,,Jardim Santa Josefina,05819-080,,,Rua Philippe de Vitry,280,
São Paulo,São Paulo,,,,7385978.0,Brazil,,,HORA CERTA MOVEL CIRURGICO CIES,-23.6446504,,-46.70189129999999,,,ROOFTOP,,Santo Amaro,04750-001,,,Rua Doutor Antônio Bento,711,
São Paulo,Ribeirão Preto,,,,7420595.0,Brazil,,,HOSPITAL DE RETAGUARDA FRANCISCO DE ASSIS RIBEIRAO PRETO,-21.184851300000002,,-47.8431188,,,ROOFTOP,,Solar Boavista,14030-635,,,Rua Manoel Egydio dos Santos,53,
São Paulo,Mogi das Cruzes,,,,7473702.0,Brazil,,,HOSP MUN DE MOGI DAS CRUZES PREF WALDEMAR COSTA FILHO,-23.540886999999998,,-46.22113299999999,,,ROOFTOP,,Vila Lavinia,08740-300,,,Rua Guttermann,577,
São Paulo,Guarujá,,,,7544529.0,Brazil,,,INST DE INFECT EMILIO RIBAS II BAIXADA SANTISTA,-23.950143,,-46.291301000000004,,,ROOFTOP,,Sítio Paecara (Vicente de Carvalho),11460-200,,,Rua São Miguel,760,
São Paulo,Jundiaí,,,,7573162.0,Brazil,,,HOSPITAL REGIONAL DE JUNDIAI,-23.1824286,,-46.8899581,,,GEOMETRIC_CENTER,,Centro,13201-625,,,Avenida Professor Luiz Rosa,,
São Paulo,Caieiras,,,,7580770.0,Brazil,,,HOSPITAL ESTADUAL DE CAIEIRAS,-23.366696899999997,,-46.750490899999996,,,ROOFTOP,,Centro,07700-600,,,Rua Flávio Augusto de Moares,100,
São Paulo,Ribeirão Preto,,,,7615280.0,Brazil,,,CANTINHO DO CEU RIBEIRAO PRETO,-21.145792,,-47.8092974,,,ROOFTOP,,Vila Albertina,14060-190,,,Rua Rio Verde,357,
State of São Paulo,Limeira,,,,7684452.0,Brazil,,,HOL SERVICOS MEDICOS OFTALMOLOGICOS SS LIMEIRA,-22.5838264,,-47.4097695,,Limeira,APPROXIMATE,,,,,,,,
São Paulo,Campos do Jordão,,,,7947984.0,Brazil,,,COMPLEXO MUNICIPAL DE SAUDE,-22.743127800000003,,-45.6249349,,,ROOFTOP,,Jardim Panorama,12460-000,,,Rua Harry M. Levin,700,
São Paulo,São Paulo,,,,7979649.0,Brazil,,,HOSPITAL DIA DA REDE HORA CERTA VILA GUILHERME VILA MARIA,-23.516268300000004,,-46.60536810000001,,,ROOFTOP,,Vila Guilherme,02054-100,,,Rua João Ventura Batista,615,
São Paulo,São Paulo,,,,7992890.0,Brazil,,,HOSPITAL DIA REDE HORA CERTA DA CAPELA DO SOCORRO,-23.729483899999998,,-46.7119602,,,ROOFTOP,,Jardim das Imbuias,04829-310,,,Rua Cássio de Campos Nogueira,2031,
São Paulo,Luiziânia,,,,8002959.0,Brazil,,,UNIDADE MISTA DE ATENDIMENTO A SAUDE DE LUIZIANIA,-21.674854699999997,,-50.3271799,,,ROOFTOP,,,16340-000,,,Praça Benedito Claudio,135,
São Paulo,Jaboticabal,,,,8005877.0,Brazil,,,HOSPITAL SAO MARCOS JABOTICABAL,-21.2615987,,-48.3054567,,,ROOFTOP,,Jardim Sao Marcos I,14887-242,,,Avenida Aristídes Belodi,100,
São Paulo,Sorocaba,,,,9265732.0,Brazil,,,CIES GLOBAL SOROCABA,-23.447062300000002,,-47.4903765,,,ROOFTOP,,Jardim Sao Guilherme,18074-650,,,Rua Belmiro Moreira Soares,1100,
São Paulo,Piracicaba,,,,9425802.0,Brazil,,,HOSPITAL REGIONAL DE PIRACICABA,-22.7612469,,-47.5840123,,,ROOFTOP,,Santa Rita,13423-227,,,Avenida Antônio Elias,1000,
State of São Paulo,Sorocaba,,,,9491112.0,Brazil,,,HOSPITAL REGIONAL DE SOROCABA,-23.526843300000003,,-47.5181614,,,GEOMETRIC_CENTER,,,,,,,,
São Paulo,São José dos Campos,,,,9491252.0,Brazil,,,HOSPITAL REGIONAL DE SAO JOSE DOS CAMPOS,-23.238531899999998,,-45.907546200000006,,,ROOFTOP,,Parque Industrial,12235-625,,,Rua Goiânia,345,
São Paulo,Santo André,,,,24228.0,Brazil,,,UPA CENTRAL EMILIO PIRES MAGALHAES,-23.65716,-23.657252,-46.534659999999995,-46.534715000000006,,ROOFTOP,,Vila Bastos,09080-301,,,Rua das Figueiras,3058,
São Paulo,Marília,,,,2025523.0,Brazil,,,HCFAMEMA UNIDADE MATERNO INFANTIL,-22.23072,-22.230131,-49.943459999999995,-49.943635,,ROOFTOP,,Jardim Portal do Sol,17519-270,,,Rua André Moura,219,
São Paulo,Carapicuíba,,,,2077124.0,Brazil,,,UNIDADE MISTA DE ATENDIMENTO INFANTIL,-23.52796,-23.527960999999998,-46.83977,-46.8397071,,GEOMETRIC_CENTER,,,,,,Avenida General Teixeira Lott,,
São Paulo,Pariquera-Açu,,,,2077434.0,Brazil,,,HOSPITAL DR LEOPOLDO BEVILACQUA,-24.71021,-24.7103847,-47.883990000000004,-47.8840864,,ROOFTOP,,Centro,11930-000,,,Avenida Doutor Carlos Botelho,126,
